id,ciudad,titulo,rating,precio
bookh_1,Barcelona,AB Centric Universitat,4.5,382.0
bookh_2,Barcelona,AB Marina Apartments,3.8,305.0
bookh_3,Barcelona,AB Montjuic,3.8,329.0
bookh_4,Barcelona,AB Nou de la Rambla,3.8,268.0
bookh_5,Barcelona,AB Paral·lel Spacious Apartments,3.9,369.0
bookh_6,Barcelona,AB Sagrada Familia - Sant Pau,4.2,323.0
bookh_7,Barcelona,- AB Sagrada Familia Views I-II,4.2,323.0
bookh_8,Barcelona,ABaC Restaurant Hotel Barcelona GL Monumento,4.5,299.07
bookh_9,Barcelona,Abba Garden,4.2,124.18
bookh_10,Barcelona,Abba Rambla Hotel,4.2,151.13
bookh_11,Barcelona,Abba Sants,4.2,161.12
bookh_12,Barcelona,AC Hotel Diagonal L'Illa by Marriott,4.4,228.68
bookh_13,Barcelona,AC Hotel Irla by Marriott,4.2,210.15
bookh_14,Barcelona,AC Hotel Sants by Marriott,4.2,212.13
bookh_15,Barcelona,AC Hotel Victoria Suites by Marriott,4.3,274.21
bookh_16,Barcelona,Acacia Suite,4.0,349.0
bookh_17,Barcelona,Acevi Villarroel,4.2,221.6
bookh_18,Barcelona,Acogedoras habitaciones en Valencia,3.0,71.54
bookh_19,Barcelona,Acta Antibes,4.2,448.29
bookh_20,Barcelona,Acta Atrium Palace,4.1,153.07
bookh_21,Barcelona,Acta BCN 40,4.2,132.76
bookh_22,Barcelona,Acta CITY47,4.2,137.33
bookh_23,Barcelona,Acta Splendid,4.3,147.33
bookh_24,Barcelona,Acta Voraport,4.5,162.06
bookh_25,Barcelona,Ako Suite Hotel,4.2,178.47
bookh_26,Barcelona,Alani Montjuic,3.5,84.0
bookh_27,Barcelona,Alba Hotel,3.5,159.5
bookh_28,Barcelona,Alberg Sants Bcn,2.9,131.6
bookh_29,Barcelona,Alberguinn,3.4,32.67
bookh_30,Barcelona,Alcam Entenza,4.0,543.0
bookh_31,Barcelona,Alcam Les Corts,3.3,287.0
bookh_32,Barcelona,Alcam Sombrerers,3.5,310.0
bookh_33,Barcelona,"Alexandra Barcelona Hotel, Curio Collection by Hilton",4.4,316.88
bookh_34,Barcelona,Allegro Barcelona,4.3,154.94
bookh_35,Barcelona,"Ally's Bed&Breakfast,",4.0,153.84
bookh_36,Barcelona,Alma Azul Consell de Cent,4.3,306.25
bookh_37,Barcelona,Alma Barcelona GL,4.5,463.79
bookh_38,Barcelona,Almanac Barcelona,4.4,443.46
bookh_39,Barcelona,Alojamiento en Calabria,3.6,76.54
bookh_40,Barcelona,Alojamiento en Roger de Flor,3.0,79.42
bookh_41,Barcelona,Alojamiento en Sepulveda,3.5,81.82
bookh_42,Barcelona,Alojamiento Gran via,3.5,62.85
bookh_43,Barcelona,Alojamiento Mallorca,4.3,86.0
bookh_44,Barcelona,Alojamiento Roger,4.1,94.58
bookh_45,Barcelona,Alojamiento Valencia,3.8,65.17
bookh_46,Barcelona,Alojamiento Villaproma,4.5,134.0
bookh_47,Barcelona,Alojamiento Villaroel,3.0,110.33
bookh_48,Barcelona,Alternative Creative Youth Hostel Barcelona,3.6,63.4
bookh_49,Barcelona,Amazing flat in Barceloneta with private terrace 2-2,5.0,273.0
bookh_50,Barcelona,AMISTAT City Hostel Barcelona,4.3,35.69
bookh_51,Barcelona,Anais Apartments by gaiarooms,4.0,211.0
bookh_52,Barcelona,Andante Hotel,4.2,120.13
bookh_53,Barcelona,Ant Hostel Barcelona,3.5,53.59
bookh_54,Barcelona,Antiga Casa Buenavista,4.7,273.91
bookh_55,Barcelona,Antique Soul Apartment Ramblas,3.6,461.0
bookh_56,Barcelona,Antique Soul Apartments & Studios Ramblas,3.8,200.0
bookh_57,Barcelona,Apart-Suites Hostemplo,4.5,334.0
bookh_58,Barcelona,"Apartament modern al carrer Blai, Poble Sec",4.2,594.5
bookh_59,Barcelona,Apartamento cerca de la playa,3.9,213.43
bookh_60,Barcelona,Apartamento Sants,4.7,346.0
bookh_61,Barcelona,Apartamento tranquilo cerca de la Sagrada Familia,4.1,259.0
bookh_62,Barcelona,Apartamentos DV,4.3,136.0
bookh_63,Barcelona,Apartamentos Express by gaiarooms,3.9,256.0
bookh_64,Barcelona,Apartamentos Laforja,4.0,356.33
bookh_65,Barcelona,Apartamentos Navas 2,4.3,289.67
bookh_66,Barcelona,Apartaments Ciutat Vella,4.0,232.43
bookh_67,Barcelona,Apartaments-Hotel Hispanos 7 Suiza,4.5,267.0
bookh_68,Barcelona,Apartaments Marina - Abapart,4.4,256.76
bookh_69,Barcelona,Apartamiento Diputacion,4.2,89.53
bookh_70,Barcelona,ApartEasy - Central Barcelona Studio Apartment,2.9,185.0
bookh_71,Barcelona,ApartEasy - Family 4-Bedroom Apartment,4.1,367.0
bookh_72,Barcelona,ApartEasy - Family Apartment Sant Antoni,3.6,378.0
bookh_73,Barcelona,"ApartEasy - MONUMENT, large, cosy apartment",5.0,280.0
bookh_74,Barcelona,ApartEasy - Turo Park with lovely balcony,3.6,247.0
bookh_75,Barcelona,Aparthotel Allada 3*,3.8,152.27
bookh_76,Barcelona,Aparthotel Arai 4* Superior,4.5,254.62
bookh_77,Barcelona,Aparthotel Atenea Barcelona,4.2,172.79
bookh_78,Barcelona,Aparthotel Atenea Calabria,4.2,194.32
bookh_79,Barcelona,Aparthotel Augusta,4.3,145.29
bookh_80,Barcelona,Aparthotel Bcn Montjuic,4.2,158.08
bookh_81,Barcelona,Aparthotel Bertrán,4.2,178.48
bookh_82,Barcelona,Aparthotel Mariano Cubi Barcelona,4.2,168.84
bookh_83,Barcelona,Aparthotel Napols - Abapart,4.3,232.89
bookh_84,Barcelona,Aparthotel Rambla108,4.3,528.1
bookh_85,Barcelona,Aparthotel Silver,4.4,116.0
bookh_86,Barcelona,Apartment Barcelona Rentals - Classic Bonanova Apartment,2.7,408.0
bookh_87,Barcelona,Apartment Barcelona Rentals - Gracia Pool Apartments Center,2.9,342.32
bookh_88,Barcelona,Apartment Barcelona Rentals - Park Güell Apartments,3.3,289.75
bookh_89,Barcelona,Apartment Barcelona Rentals - Penthouse with Terrace,3.2,275.65
bookh_90,Barcelona,Apartment Barcelona Rentals - Pool Terrace in City Center,4.5,352.63
bookh_91,Barcelona,Apartment Barcelona Rentals - Private Pool and Garden Center,4.2,438.5
bookh_92,Barcelona,Apartment Barcelona Rentals - Rambla de Catalunya Center,4.2,406.33
bookh_93,Barcelona,Apartment Barcelona Rentals - Sarria Apartments Near Center,3.1,257.0
bookh_94,Barcelona,Apartment Barcelona Rentals - Swimming Pool with Terrace,2.6,320.6
bookh_95,Barcelona,Apartment in downtown Barcelona - Vintage,4.7,587.0
bookh_96,Barcelona,Apartments,4.4,198.33
bookh_97,Barcelona,Apartments Sixtyfour,4.7,471.64
bookh_98,Barcelona,aparto Cristóbal de Moura Hall of residence - ONLY FOR STUDENTS IN BARCELONA,4.5,90.0
bookh_99,Barcelona,Arc House Barcelona,3.5,9.24
bookh_100,Barcelona,Arc House Gracia,3.0,26.67
bookh_101,Barcelona,Arc La Rambla,4.2,177.45
bookh_102,Barcelona,ARCELON HOTEL - From 2023,4.4,179.3
bookh_103,Barcelona,Arenas Atiram Hotel,4.3,145.6
bookh_104,Barcelona,Arrivo Apartments,4.4,336.0
bookh_105,Barcelona,ArtlifeBCN Urban Oasis Apartment,4.9,697.0
bookh_106,Barcelona,Arya Stadium Hotel,4.2,166.65
bookh_107,Barcelona,Aspasios Arc de Triomf Apartments,4.6,379.67
bookh_108,Barcelona,Aspasios City Oasis Apartments,4.5,421.0
bookh_109,Barcelona,Aspasios Diagonal Art Apartments,4.3,247.0
bookh_110,Barcelona,Aspasios Garden Apartments,4.4,275.0
bookh_111,Barcelona,Aspasios Gracia Apartments,4.3,366.0
bookh_112,Barcelona,Aspasios Las Ramblas Apartments,4.1,417.0
bookh_113,Barcelona,Aspasios Plaza Real Apartments,4.1,202.0
bookh_114,Barcelona,Aspasios Poble Nou Apartments,4.2,180.0
bookh_115,Barcelona,Aspasios Rambla Catalunya Apartments,4.3,310.0
bookh_116,Barcelona,Aspasios Verdi Apartments,4.0,227.0
bookh_117,Barcelona,Atenea Rekord Suites Barcelona,4.3,198.68
bookh_118,Barcelona,Atico con Terraza Plz. España / Fira Barcelona,3.8,271.0
bookh_119,Barcelona,Attica 21 Barcelona Mar,4.2,324.71
bookh_120,Barcelona,Auditori Barcelona,4.2,468.88
bookh_121,Barcelona,Avinguda Gaudi Apartment,4.3,284.0
bookh_122,Barcelona,Axel Hotel Barcelona - Adults Only,4.0,231.11
bookh_123,Barcelona,Axel TWO Barcelona 4 Sup - Adults Only,4.2,214.58
bookh_124,Barcelona,Aya House,3.8,298.58
bookh_125,Barcelona,B&B Boutique Ca La Maria,4.5,184.83
bookh_126,Barcelona,B&B Estudiantes Balmes,4.0,75.0
bookh_127,Barcelona,B-Garden BCN,4.5,196.22
bookh_128,Barcelona,B Hotel,4.2,169.59
bookh_129,Barcelona,BacHome Gallery B&B,4.5,232.71
bookh_130,Barcelona,BacHome Terrace B&B,4.3,181.43
bookh_131,Barcelona,Bailén Green House,3.9,110.11
bookh_132,Barcelona,Balmes Apartment by Olala Homes,3.4,294.0
bookh_133,Barcelona,Balmes rooms,3.4,83.81
bookh_134,Barcelona,Barcelona 54 Apartment Rentals,3.9,512.0
bookh_135,Barcelona,Barcelona Apartment Aramunt,3.6,172.87
bookh_136,Barcelona,Barcelona Apartment Gran de Gràcia,3.9,171.13
bookh_137,Barcelona,Barcelona Apartment Milà,4.0,170.8
bookh_138,Barcelona,Barcelona Apartment Republica,3.7,160.87
bookh_139,Barcelona,Barcelona Apartment Val,4.3,223.27
bookh_140,Barcelona,Barcelona Apartment Villarroel,3.9,185.0
bookh_141,Barcelona,Barcelona Beach Home,4.3,496.0
bookh_142,Barcelona,Barcelona Central Charm with Mediterranean Vibes,4.2,357.73
bookh_143,Barcelona,Barcelona Century Hotel,4.2,212.43
bookh_144,Barcelona,Barcelona Chic Apartments- Free PARKING - 10 min from BCN city centre by metro,4.6,341.0
bookh_145,Barcelona,Barcelona City Apartment,3.6,458.38
bookh_146,Barcelona,Barcelona City Centre Hostal,4.0,514.38
bookh_147,Barcelona,Barcelona City Hotel,3.7,442.62
bookh_148,Barcelona,Barcelona City North Hostal,3.5,372.54
bookh_149,Barcelona,Barcelona City Rooms,3.5,512.38
bookh_150,Barcelona,Barcelona City Seven,3.4,383.0
bookh_151,Barcelona,Barcelona City Street,3.5,342.08
bookh_152,Barcelona,Barcelona Classic Catedral Apartments,4.2,357.4
bookh_153,Barcelona,Barcelona Classic Eixample Apartments,4.2,221.5
bookh_154,Barcelona,Barcelona Classic Gracia Apartments,4.0,221.43
bookh_155,Barcelona,Barcelona Classic Palau Apartments,4.2,173.33
bookh_156,Barcelona,Barcelona Classic Plaza Real Apartments,4.0,207.25
bookh_157,Barcelona,Barcelona Cozy Apartment,4.2,277.0
bookh_158,Barcelona,Barcelona Eixample apartment,4.2,207.25
bookh_159,Barcelona,Barcelona Fifteen central Aparthotel,3.9,170.0
bookh_160,Barcelona,Barcelona Gran Rosellon Hotel,4.0,246.86
bookh_161,Barcelona,Barcelona Hotel Colonial,4.2,226.33
bookh_162,Barcelona,Barcelona House,4.0,163.29
bookh_163,Barcelona,Barcelona - Loft Paseo de gracia,4.1,244.33
bookh_164,Barcelona,Barcelona Pere Tarrés Youth Hostel,3.9,29.15
bookh_165,Barcelona,Barcelona Princess,4.3,242.26
bookh_166,Barcelona,Barcelona - Provença,5.0,215.0
bookh_167,Barcelona,Barcelona Rent - Gaudi House,4.6,398.0
bookh_168,Barcelona,Barcelona rent - Picasso House,2.6,350.0
bookh_169,Barcelona,Barcelona Touch Apartments - Font Honrada,5.0,221.0
bookh_170,Barcelona,Barcelona Touch Apartments - Fontrodona,4.2,507.0
bookh_171,Barcelona,Barcelona & You Hostel Sagrada Familia,4.3,52.0
bookh_172,Barcelona,Barcelona4Seasons - Sagrada Familia,4.0,493.0
bookh_173,Barcelona,BarcelonaForRent The Central Place,4.0,367.0
bookh_174,Barcelona,Barceló Raval,4.0,151.07
bookh_175,Barcelona,Barceló Sants,4.3,156.13
bookh_176,Barcelona,Barrio Gotico Apartments Escudellers,4.5,476.0
bookh_177,Barcelona,Barrio Gotico Apartments Ferran,4.2,326.0
bookh_178,Barcelona,Basic Barça 3 3,4.0,247.78
bookh_179,Barcelona,BBarcelona Brusi Flat,4.8,224.0
bookh_180,Barcelona,BBarcelona Central Boutique Apartments,4.0,221.33
bookh_181,Barcelona,BBarcelona Diputació Flat,4.3,310.0
bookh_182,Barcelona,BBarcelona Gaudí Flats,4.2,254.2
bookh_183,Barcelona,BBarcelona Mallorca Flats,4.1,524.25
bookh_184,Barcelona,BBarcelona Sagrada Familia Flats,4.3,267.33
bookh_185,Barcelona,BBarcelona Sant Pau Flat,3.9,193.0
bookh_186,Barcelona,BBarcelona Sants Flat,3.9,256.0
bookh_187,Barcelona,BCN Apartments 41,4.6,422.22
bookh_188,Barcelona,BCN Condal Hostal,3.2,116.0
bookh_189,Barcelona,BCN Urbaness Hotels Bonavista,4.0,151.07
bookh_190,Barcelona,BCN Urbaness Hotels Del Comte,3.9,228.67
bookh_191,Barcelona,BCN2STAY Apartments,3.9,136.0
bookh_192,Barcelona,BcnSportHostels,3.2,25.0
bookh_193,Barcelona,BcnStop Parc Güell,4.3,152.0
bookh_194,Barcelona,BcnStop Sagrada Familia,4.0,147.0
bookh_195,Barcelona,Be Barcelona Eixample Urquinaona II,4.5,378.67
bookh_196,Barcelona,Be Mate Paseo de Gracia,4.5,249.87
bookh_197,Barcelona,Be Ramblas Guest House,3.5,89.57
bookh_198,Barcelona,Beautiful apartment with terrace in Barcelona,4.0,275.5
bookh_199,Barcelona,Beautiful Motor Yacht Barcelona,4.8,404.75
bookh_200,Barcelona,Bed & Art Barcelona,3.2,130.67
bookh_201,Barcelona,Bed&BCN Diagonal 5,4.0,222.0
bookh_202,Barcelona,Bed&BCN Park Güell,3.0,229.0
bookh_203,Barcelona,Bed & Bike Barcelona,4.3,40.14
bookh_204,Barcelona,bedroom apartment in Maragall,4.2,802.89
bookh_205,Barcelona,bedroom apartment next to Plaza,4.2,642.0
bookh_206,Barcelona,Best House Best Place,4.7,1.04
bookh_207,Barcelona,Best Western Plus Hotel Alfa Aeropuerto,4.2,165.0
bookh_208,Barcelona,Best Western Premier Hotel Dante,4.4,160.35
bookh_209,Barcelona,Bird House,3.6,133.0
bookh_210,Barcelona,BizFlats Eixample Apartments,3.0,554.2
bookh_211,Barcelona,Black Swan Hostel,4.2,39.18
bookh_212,Barcelona,Blanc Guest House,4.3,109.88
bookh_213,Barcelona,Blue Barcelona,4.0,173.33
bookh_214,Barcelona,Bonanova Park,4.1,124.29
bookh_215,Barcelona,Bonanova Suite,4.2,132.08
bookh_216,Barcelona,Bonavista Apartments - Virreina,4.3,169.0
bookh_217,Barcelona,Bonito piso cerca de park guell,2.6,226.38
bookh_218,Barcelona,Bordeta,4.0,491.0
bookh_219,Barcelona,Born Barcelona Hostel,4.5,53.63
bookh_220,Barcelona,Boutique Hostemplo Sagrada Familia,4.4,260.67
bookh_221,Barcelona,Boutique Hotel H10 Catalunya Plaza,4.3,215.73
bookh_222,Barcelona,Boutique Hotel H10 Montcada,4.5,332.4
bookh_223,Barcelona,Bright and cozy flat in the heart of the city,4.2,386.5
bookh_224,Barcelona,Bright apartment in Maragall,4.2,892.75
bookh_225,Barcelona,Bruc & Bruc,4.1,175.0
bookh_226,Barcelona,Brummell Apartments Montjuic,4.5,283.0
bookh_227,Barcelona,Buba House,4.0,47.15
bookh_228,Barcelona,BYPILLOW House,4.2,175.18
bookh_229,Barcelona,BYPILLOW Mothern,4.1,181.47
bookh_230,Barcelona,BYPILLOW Ramblas,4.0,179.59
bookh_231,Barcelona,BYPILLOW Twenty,4.2,163.41
bookh_232,Barcelona,BYPILLOW Wander,3.9,163.71
bookh_233,Barcelona,C211 Barcelona Apartments,4.5,306.81
bookh_234,Barcelona,Caledonian,4.3,183.67
bookh_235,Barcelona,Calm Modern Apartment,4.0,266.33
bookh_236,Barcelona,Calma House Barcelona,3.2,80.0
bookh_237,Barcelona,Camp Nou Stadium,4.0,345.49
bookh_238,Barcelona,Canela Homes BARCELONA BRUC,4.3,452.44
bookh_239,Barcelona,Canela Homes BARCELONA LESSEPS,4.0,249.0
bookh_240,Barcelona,Canela Homes BARCELONA MARINA,3.8,510.0
bookh_241,Barcelona,Canela Homes BARCELONA PARK GÜELL,4.6,349.0
bookh_242,Barcelona,Canela Homes BARCELONA PATIO,4.5,768.0
bookh_243,Barcelona,Canela Homes BARCELONA STYLE,4.2,435.0
bookh_244,Barcelona,Canela Homes BARCELONA TETUAN,4.2,467.0
bookh_245,Barcelona,Canonge Rodó Apartments,4.3,147.25
bookh_246,Barcelona,Casa Abamita,4.3,250.05
bookh_247,Barcelona,Casa Balmes,4.3,441.89
bookh_248,Barcelona,Casa Barcelo Hostel Barcelona,4.0,132.86
bookh_249,Barcelona,Casa Bella Gracia by Aspasios,4.2,231.0
bookh_250,Barcelona,Casa Boutique Barcelona,3.9,119.0
bookh_251,Barcelona,Casa Camper Barcelona,4.7,229.12
bookh_252,Barcelona,Casa Codina,4.3,947.0
bookh_253,Barcelona,"Casa Consell Bailen, Guest House",4.4,173.0
bookh_254,Barcelona,"Casa Consell Gran Via, Guest House",4.3,153.0
bookh_255,Barcelona,Casa Elliot Hotel,4.5,225.85
bookh_256,Barcelona,CASA FILOMENA,4.8,203.11
bookh_257,Barcelona,Casa Gracia,4.1,57.35
bookh_258,Barcelona,Casa Gracia Apartments,4.0,531.29
bookh_259,Barcelona,Casa independiente-Garden-Views-2 bedrooms,4.5,391.0
bookh_260,Barcelona,Casa Jam Barcelona,4.5,37.18
bookh_261,Barcelona,Casa Lirio,3.9,204.88
bookh_262,Barcelona,Casa Lit Barcelona,4.1,112.67
bookh_263,Barcelona,Casa Lolita,4.3,140.31
bookh_264,Barcelona,"Casa Luz Hotel Plaça Universitat, Sonder by Marriott Bonvoy",4.2,243.06
bookh_265,Barcelona,Casa Maca Guest House,3.8,236.2
bookh_266,Barcelona,Casa Mathilda,4.5,167.73
bookh_267,Barcelona,Casa modernista en Paseo de Gracia,5.0,597.55
bookh_268,Barcelona,Casa Pince,4.5,254.78
bookh_269,Barcelona,Casa Tortilla Sant Antoni,4.5,221.0
bookh_270,Barcelona,Casa Vaganto,4.3,121.0
bookh_271,Barcelona,casabelladona Barcelona,4.9,487.0
bookh_272,Barcelona,Casagrand Luxury Suites Barcelona,4.8,886.0
bookh_273,Barcelona,Casanova Apartments by Olala Homes,4.1,281.0
bookh_274,Barcelona,CasaNova Guest House,3.6,114.4
bookh_275,Barcelona,Casp 74 Apartments,4.5,272.16
bookh_276,Barcelona,Casp Green House,3.8,99.33
bookh_277,Barcelona,Castro Exclusive Residences Sant Pau,3.6,354.33
bookh_278,Barcelona,Casual Apartments,4.0,220.0
bookh_279,Barcelona,Casual Colours Barcelona,4.2,135.59
bookh_280,Barcelona,Catalonia Albeniz,4.2,151.79
bookh_281,Barcelona,Catalonia Atenas,4.2,141.26
bookh_282,Barcelona,Catalonia Avinyo,4.3,160.0
bookh_283,Barcelona,Catalonia Barcelona 505,4.2,150.21
bookh_284,Barcelona,Catalonia Barcelona Beach,4.2,167.76
bookh_285,Barcelona,Catalonia Barcelona Plaza,4.4,204.42
bookh_286,Barcelona,Catalonia Born,4.4,188.0
bookh_287,Barcelona,Catalonia Castellnou,4.2,128.63
bookh_288,Barcelona,Catalonia Catedral,4.5,272.84
bookh_289,Barcelona,Catalonia Diagonal Centro,4.3,181.88
bookh_290,Barcelona,Catalonia Eixample 1864,4.3,206.53
bookh_291,Barcelona,Catalonia Gracia,4.3,186.0
bookh_292,Barcelona,Catalonia Gran Via BCN,4.5,186.53
bookh_293,Barcelona,Catalonia La Boquería,4.2,185.58
bookh_294,Barcelona,Catalonia La Maquinista,4.2,121.79
bookh_295,Barcelona,Catalonia Magdalenes,4.7,298.0
bookh_296,Barcelona,Catalonia Mikado,4.1,135.47
bookh_297,Barcelona,Catalonia Park Güell,4.0,122.32
bookh_298,Barcelona,Catalonia Park Putxet,4.0,125.32
bookh_299,Barcelona,Catalonia Passeig de Gràcia 4* Sup,4.6,228.11
bookh_300,Barcelona,Catalonia Plaza Catalunya,4.3,231.88
bookh_301,Barcelona,Catalonia Port,4.5,228.63
bookh_302,Barcelona,Catalonia Portal de l'Angel,4.4,225.41
bookh_303,Barcelona,Catalonia Ramblas 4* Sup,4.2,206.59
bookh_304,Barcelona,Catalonia Rigoletto,4.2,179.16
bookh_305,Barcelona,Catalonia Roma,4.3,148.35
bookh_306,Barcelona,Catalonia Sagrada Familia,4.2,138.63
bookh_307,Barcelona,Catalonia Square 4* Sup,4.5,250.74
bookh_308,Barcelona,Catalunya,4.1,193.94
bookh_309,Barcelona,Central and Basic Universitat for YOUNG HOSTEL,3.8,65.2
bookh_310,Barcelona,Central Apartment,4.3,330.0
bookh_311,Barcelona,Central Azulete,4.2,423.71
bookh_312,Barcelona,Central Verdete,4.2,519.0
bookh_313,Barcelona,Centric 2 Bedroom Apartment,2.7,256.26
bookh_314,Barcelona,Centric apartment Gràcia,4.0,262.83
bookh_315,Barcelona,Centric Gracia Apartments,4.1,323.0
bookh_316,Barcelona,Channing Apartment,4.8,334.86
bookh_317,Barcelona,Charmant appartement à Vila de Gracia Barcelone,4.2,221.11
bookh_318,Barcelona,Charming apartment Poblenou beach,3.9,395.03
bookh_319,Barcelona,Charming central gem in Poble Sec,3.7,401.1
bookh_320,Barcelona,Chi,4.5,418.42
bookh_321,Barcelona,Chic and Modern Apartments in Gracia,4.2,281.0
bookh_322,Barcelona,Chic & Basic Born Boutique Hotel,4.1,425.82
bookh_323,Barcelona,chic&basic Habana Hoose,4.3,159.69
bookh_324,Barcelona,Chic & Basic Lemon Boutique Hotel,4.2,108.0
bookh_325,Barcelona,chic&basic Reding,4.1,180.07
bookh_326,Barcelona,Chic & Basic Tallers Hostal,3.5,116.69
bookh_327,Barcelona,Chic & Basic Velvet,4.2,127.55
bookh_328,Barcelona,Chic & Basic Zoo,4.0,109.85
bookh_329,Barcelona,Cien,4.2,153.0
bookh_330,Barcelona,Circa 1905,4.7,239.33
bookh_331,Barcelona,Citadines Ramblas Barcelona,4.3,196.27
bookh_332,Barcelona,City View Penthouse - 2 Bedroom Suite,3.4,316.9
bookh_333,Barcelona,Ciudad Condal Hostal - Paseo de Gracia,4.0,214.33
bookh_334,Barcelona,Ciutat Vella,4.0,148.57
bookh_335,Barcelona,Claris Apartments,4.5,315.0
bookh_336,Barcelona,"Claris Hotel & Spa GL, a Small Luxury Hotel of the World",4.3,277.08
bookh_337,Barcelona,Close to Passeig de Gracia,3.6,204.13
bookh_338,Barcelona,Colors,3.6,81.57
bookh_339,Barcelona,Comfort Home Playa Poblenou,4.2,1.39
bookh_340,Barcelona,Comfortable and well-located room - shared common areas,3.0,74.0
bookh_341,Barcelona,COMFORTABLE APARTMENT CLOSE TO BUNKERS DEL CARMEL!,4.0,230.0
bookh_342,Barcelona,"Confort apartamentos en playa, 3 DRM",4.4,472.0
bookh_343,Barcelona,Consell de Cent Apartment,4.6,418.0
bookh_344,Barcelona,Cosmo Apartments Consell de Cent - Plaza Universitat,4.2,293.0
bookh_345,Barcelona,Cosmo Apartments Marina – Auditori,4.2,218.5
bookh_346,Barcelona,Cosmo Apartments Passeig de Gràcia,4.0,324.65
bookh_347,Barcelona,Cosmo Apartments Rambla Catalunya,4.4,762.26
bookh_348,Barcelona,Cosmo Apartments Sants,4.1,165.05
bookh_349,Barcelona,Cosmo Suite Penthouse,4.2,3.8
bookh_350,Barcelona,Cosmopolitan Boutique Rambla,4.2,201.8
bookh_351,Barcelona,"Cotton House Hotel, Autograph Collection",4.0,460.71
bookh_352,Barcelona,Cozy Apartment in Barcelona,4.2,288.5
bookh_353,Barcelona,Cozy apartment in Gracia,4.2,881.83
bookh_354,Barcelona,Cozy Apartment Near The Beach,4.3,255.0
bookh_355,Barcelona,Cozy & Central Apartment,4.0,288.43
bookh_356,Barcelona,Cram Hotel,4.2,194.65
bookh_357,Barcelona,Cuatro Naciones,4.2,142.0
bookh_358,Barcelona,Cute Apartment,4.3,248.0
bookh_359,Barcelona,Céntrico apartamento,4.2,380.0
bookh_360,Barcelona,Céntrico y espacioso apartamento,4.5,853.33
bookh_361,Barcelona,Dalia Ramblas,4.0,254.6
bookh_362,Barcelona,Dalí Residence,3.0,176.11
bookh_363,Barcelona,Decô Apartments Barcelona-Born Apt.,4.6,313.11
bookh_364,Barcelona,Decô Apartments Barcelona-Born St.,4.6,215.5
bookh_365,Barcelona,Decô Apartments Barcelona-Diagonal,4.5,276.25
bookh_366,Barcelona,Decô Apartments Barcelona-Eixample,4.5,315.11
bookh_367,Barcelona,Decô Apartments Barcelona-Sants,4.5,228.29
bookh_368,Barcelona,DestinationBCN Universitat Apartments,4.7,524.0
bookh_369,Barcelona,DestinationBCN - Universitat Rooms,4.4,207.0
bookh_370,Barcelona,Diagonal House Hostel,3.3,37.0
bookh_371,Barcelona,Diamond Rooftop & private terrace sea views,4.7,418.7
bookh_372,Barcelona,"DO Plaça Reial Hotel Gothic Quarter, Sonder by Marriott Bonvoy",4.1,313.29
bookh_373,Barcelona,Double Private Rooms Center City Aragon Street,4.6,110.0
bookh_374,Barcelona,Double Rooms Balmes-Padua,4.5,98.67
bookh_375,Barcelona,Dream Cube Hostel,3.8,15.01
bookh_376,Barcelona,DreamKeys Barcelona City,4.0,374.89
bookh_377,Barcelona,Duplex Berlin 87,4.0,362.0
bookh_378,Barcelona,Duquesa de Cardona Hotel 4 Sup by Grup Duquessa,4.5,282.81
bookh_379,Barcelona,Duquesa Suites Landmark Hotel by Grup Duquessa,4.3,234.88
bookh_380,Barcelona,Easy Sants by Bossh! Hotels,3.6,78.56
bookh_381,Barcelona,easyHotel Barcelona La Sagrera,4.5,132.19
bookh_382,Barcelona,Eco Boutique Hostal Grau,4.5,226.38
bookh_383,Barcelona,Ecozentric,3.8,135.0
bookh_384,Barcelona,Eixample Apart Sagrada Familia 52,3.4,251.71
bookh_385,Barcelona,Eixample Building Apartments by Mercedes Heritage,4.4,216.71
bookh_386,Barcelona,El Alma de las Ramblas,4.5,268.5
bookh_387,Barcelona,El Avenida Palace,4.2,217.07
bookh_388,Barcelona,El Born Guest House by Casa Consell,4.2,234.0
bookh_389,Barcelona,El Jardi,3.8,132.67
bookh_390,Barcelona,El Palauet Royal Suites,4.3,1.12
bookh_391,Barcelona,El Patio de Gracia,4.7,659.5
bookh_392,Barcelona,Elegant apartment Rambla Badal,3.1,237.25
bookh_393,Barcelona,Ella Hostel Boqueria,4.3,184.0
bookh_394,Barcelona,Ella Hostel Gran Vía,4.2,136.0
bookh_395,Barcelona,Ella Hostel Ramblas,4.2,172.0
bookh_396,Barcelona,En el Corazón de Barcelona,4.5,522.13
bookh_397,Barcelona,En Ville Boutique Apartments Tamarit,4.0,273.0
bookh_398,Barcelona,Enjoy Apartments Urban Retreat Valencia 4,4.2,447.0
bookh_399,Barcelona,Enjoybcn Coliseum Apartments,4.2,511.62
bookh_400,Barcelona,Enjoybcn Colon Apartments,4.5,566.81
bookh_401,Barcelona,Enjoybcn Dali Apartments,4.5,551.78
bookh_402,Barcelona,Enjoybcn Fira Apartment,4.3,665.78
bookh_403,Barcelona,Enjoybcn Gaudi Apartments,4.5,501.89
bookh_404,Barcelona,Enjoybcn Marina Apartment,4.5,336.45
bookh_405,Barcelona,Enjoybcn Miro Apartments,4.4,420.56
bookh_406,Barcelona,Enjoybcn Patio de Gala,4.4,400.62
