id,ciudad,titulo,rating,precio
book_a1508,Barcelona,Clase privada de cocina de paella y visita al mercado con un chef personal,4.39,149.0
book_a1509,Barcelona,Traslado privado desde el Aeropuerto a Barcelona Ciudad,4.39,60.0
book_a1510,Barcelona,Sabor y Tradición en La Barceloneta Tour Gastronómico de Tapas,4.39,185.0
book_a1511,Barcelona,Tour Literario de Barcelona - Más allá de Orwell y Hemingway,4.39,34.0
book_a1512,Barcelona,Tour Privado desde Barcelona a Cadaques Con Guía,4.39,747.0
book_a1513,Barcelona,Explore el distrito de El Born: recorrido a pie privado de medio día,4.39,354.0
book_a1514,Barcelona,Tour Privado Guerra Civil Española y Dictadura Franco,4.39,300.0
book_a1515,Barcelona,Mont Rebei – Montsant (1 Día) - Grupo reducido y recogida hotel desde Barcelona,4.39,220.0
book_a1516,Barcelona,Los secretos más profundos y sangría del Barrio Gótico de Barcelona,4.7,48.6
book_a1517,Barcelona,Almuerzo de día completo en el campo de Barcelona y cata de vinos,4.39,750.0
book_a1518,Barcelona,Traslado privado: puerto de cruceros a Barcelona en furgoneta de lujo,3.7,166.0
book_a1519,Barcelona,Excursión privada a los Pirineos desde Barcelona con Easy Hike y tren cremallera,4.39,720.0
book_a1520,Barcelona,Recorrido de día completo por lo más destacado de Barcelona con un guía turístico autorizado,4.39,1.1
book_a1521,Barcelona,Salida Barcelona Ciudad al Aeropuerto,4.39,58.5
book_a1522,Barcelona,Recorrido a Pie por La Barcelona Medieval Barrio de La Ribera,4.39,14.0
book_a1523,Barcelona,Barcelona desde arriba: recorrido privado en automóvil por las mejores vistas de la ciudad,4.39,866.0
book_a1524,Barcelona,Senderismo en los Pirineos con un guia local. Tour desde Barcelona,4.39,125.0
book_a1525,Barcelona,Tour gastronómico privado de Barcelona: Boquería y mercados del casco antiguo,4.39,324.0
book_a1526,Barcelona,Recorrido en kayak por el mar en la Costa Brava desde Barcelona,4.39,170.0
book_a1527,Barcelona,Visita guiada a la Sagrada Familia con acceso a las torres,4.39,159.0
book_a1528,Barcelona,Experiencia surrealista: visitar el museo Dalí.,4.39,624.0
book_a1529,Barcelona,Tour privado de Montserrat Cardona y Salt Mountain,4.39,555.0
book_a1530,Barcelona,Tour Privado Cataluña con Pueblos Medievales y Montserrat con Transporte,4.39,475.0
book_a1531,Barcelona,Monasterio de Montserrat y almuerzo en una granja tradicional desde Barcelona,4.6,55.0
book_a1532,Barcelona,Auténtico taller de tapas en un lugar impresionante,4.39,100.0
book_a1533,Barcelona,Costa Brava y Ampurias para grupos pequeños con recogida en el hotel y paseo en barco,4.39,496.0
book_a1534,Barcelona,Girona medieval y la mejor playa de la Costa Brava: una excursión inolvidable,4.39,195.0
book_a1535,Barcelona,Excursión al casco antiguo de Barcelona para niños y familias con parada para churros,4.39,385.0
book_a1536,Barcelona,Tour Privado de 2 horas y media de la Guerra Civil en Barcelona,4.39,330.0
book_a1537,Barcelona,Excursión privada de día completo a Girona y Besalú,4.39,1.33
book_a1538,Barcelona,Excursión privada de 8 horas a Gerona y la Costa Brava desde Barcelona,4.39,816.0
book_a1539,Barcelona,Tour privado en velero: disfruta de Barcelona desde el mar,4.39,350.0
book_a1540,Barcelona,Recorrido por el Juego de Tronos de Girona Recorrido por el lugar de rodaje (desde Barcelona),4.39,79.0
book_a1541,Barcelona,Barcelona: Visita guiada Sagrada Familia y Parque Güell + Traslado,4.7,93.0
book_a1542,Barcelona,Excursión privada: Paseo por la Costa Brava desde Barcelona,4.39,340.0
book_a1543,Barcelona,Traslado privado de la ciudad al aeropuerto de Barcelona,4.39,100.0
book_a1544,Barcelona,Experiencia de vela al atardecer con música de saxo en vivo y tapas españolas,4.39,91.0
book_a1545,Barcelona,"Tour de medio día con bicicleta eléctrica, teleférico y crucero",4.39,120.0
book_a1546,Barcelona,Recorrido a pie por la arquitectura de Barcelona con mejora de la Casa Batlló,4.8,29.0
book_a1547,Barcelona,Transfer Privado Desde Barcelona A Zaragoza Con Parada De 2 Horas,4.39,791.0
book_a1548,Barcelona,Tour panorámico a pie por Barcelona - tour privado,4.39,169.0
book_a1549,Barcelona,Desde Barcelona: excursión privada de un día a Tarragona (traslado en automóvil con aire acondicionado),4.39,489.0
book_a1550,Barcelona,Taller de Pasta Italiana con un Chef Top en Barcelona,4.8,80.0
book_a1551,Barcelona,Tour de navegación en grupos pequeños en Barcelona,4.39,59.0
book_a1552,Barcelona,Tour privado en scooter o bicicleta eléctrica en Barcelona,4.39,20.0
book_a1553,Barcelona,Excursión a localidades medievales de Cataluña,5.0,99.0
book_a1554,Barcelona,Senderismo por los acantilados de Collsacabra y pueblo medieval de Rupit,4.39,125.0
book_a1555,Barcelona,Ruta de Calaveras Autoguiada en el Barrio Gótico de Barcelona,4.39,8.0
book_a1556,Barcelona,Tour Privado Gaudí y Sagrada Familia en Barcelona,4.39,162.0
book_a1557,Barcelona,Traslado privado de salida: Hoteles de Barcelona al Aeropuerto Internacional El Prat.,3.5,60.0
book_a1558,Barcelona,Recorrido privado de tapas por la zona modernista de Barcelona con cena incluida,3.7,240.0
book_a1559,Barcelona,Consigna de equipaje de 1 día en Barcelona,3.7,6.0
book_a1560,Barcelona,Excursión privada familiar: recorrido infantil de dragones en Barcelona,4.39,203.0
book_a1561,Barcelona,Barcelona - Visita guiada histórica a pie por el Barrio Gótico,4.39,399.0
book_a1562,Barcelona,Excursión privada: excursión de un día completo al Museo Dalí en Figueres y Púbol con recogida en el hotel,4.39,496.0
book_a1563,Barcelona,Tour de día completo por Barcelona en moto con sidecar,4.39,690.0
book_a1564,Barcelona,Lo más destacado de Barcelona Tour privado,4.39,665.0
book_a1565,Barcelona,2 días desde Barcelona y Sevilla,4.39,950.0
book_a1566,Barcelona,La aventura de los mercados de La Boquería y Sant Antoni de Barcelona,4.39,149.0
book_a1567,Barcelona,Alquiler de Yate Gobbi por Barcelona 9 Pax 2/4/8hs,4.39,500.0
book_a1568,Barcelona,Entrada al Monumento a Colón con una cata de vinos de categoría en Barcelona,3.5,10.0
book_a1569,Barcelona,Experiencia de Ascensión a Sant Jeroni en Montserrat,4.39,90.0
book_a1570,Barcelona,Ruta en bici y comida en restaurante de la bodega,4.39,65.0
book_a1571,Barcelona,Tour del Parque Güell y la Sagrada Familia en Barcelona,4.3,113.0
book_a1572,Barcelona,Tour Privado de 2 Horas de la Música en Barcelona,4.39,330.0
book_a1573,Barcelona,Visita Museo Dalí + Girona,4.39,580.0
book_a1574,Barcelona,Barcelona Evening Tour en bicicleta para grupos pequeños con cava con opción privada,4.39,119.0
book_a1575,Barcelona,Tour privado por Ampurias y en barco a las islas Medas,4.39,563.0
book_a1576,Barcelona,Explore Me Gusta Barcelona: un recorrido privado urbano Kickstart,4.39,159.0
book_a1577,Barcelona,Billete de entrada a la Colonia Güell y la Cripta Gaudí,3.5,10.0
book_a1578,Barcelona,Recorrido a pie gótico privado en Barcelona,4.39,50.0
book_a1579,Barcelona,Visita Barcelona Kickstart Tour (consejos y trucos incluidos),4.39,159.0
book_a1580,Barcelona,Llegada a Barcelona Traslado privado Puerto de cruceros al centro de la ciudad,4.39,60.0
book_a1581,Barcelona,Tour por los mercados de Barcelona con mejora opcional de la cata de alimentos y vinos,4.7,29.0
book_a1582,Barcelona,Excursión privada de 6 horas al Museo Dalí en Figueras desde Barcelona con recogida en el hotel,4.39,654.0
book_a1583,Barcelona,Montserrat fácil: Excursión de medio día desde Barcelona,3.7,56.0
book_a1584,Barcelona,Tour privado por el distrito de Gracia con vermú y degustaciones de comida,4.39,312.0
book_a1585,Barcelona,Excursión por la costa del puerto de Barcelona: cata de vinos Campo de Barcelona,4.39,750.0
book_a1586,Barcelona,Excursión de día completo en coche desde Barcelona a los pueblos medievales de Cataluña,4.39,2.06
book_a1587,Barcelona,Vuelta a Montserrat en 2 días,4.39,170.0
book_a1588,Barcelona,Recorrido a pie por la vida y los escándalos de un genio de Picasso,4.39,60.0
book_a1589,Barcelona,Tour en velero al atardecer en Barcelona,4.39,75.0
book_a1590,Barcelona,Experiencia privada de medio día en el tour vinícola del Penedés desde Barcelona,4.39,1.6
book_a1591,Barcelona,Tour alternativo en bicicleta: Explora las joyas ocultas de Barcelona,4.39,136.0
book_a1592,Barcelona,Visita guiada a la Sagrada Familia y Casa Batlló con acceso rápido,4.39,119.0
book_a1593,Barcelona,Sesión de fotos privada de Barcelona en la Catedral y Kiss Wall,4.39,46.55
book_a1594,Barcelona,Barcelona: Excursión en velero por el Skyline con música y bebida,4.39,49.0
book_a1595,Barcelona,Tour Privado Montserrat y Sitges con Transporte Privado,4.39,870.0
book_a1596,Barcelona,Recorrido en bicicleta eléctrica visita a la bodega Alta Alella y cata de vinos premium para grupos pequeños,3.9,400.0
book_a1597,Barcelona,Acceso al Monumento a Colón con visita guiada a la costa de Barcelona,4.39,35.0
book_a1598,Barcelona,Disfruta del atardecer en Barcelona tomando una copa de cava.,4.39,38.0
book_a1599,Barcelona,Crucero de dos horas al atardecer,3.2,59.0
book_a1600,Barcelona,Tour bicicleta eléctrica a Montjuic y Paseo relajante en velero,4.39,250.0
book_a1601,Barcelona,Transfer Privado Desde Barcelona A Tarragona Con Parada De 2 Horas,4.39,436.0
book_a1602,Barcelona,Tour privado: Visita a Montserrat y sobre el cava,4.39,220.0
book_a1603,Barcelona,Transporte Privado desde Granada Ciudad hasta Aeropuerto de Málaga,4.39,265.0
book_a1604,Barcelona,Xcape Room Bcn: El diario de Miko,4.39,25.0
book_a1605,Barcelona,Museo Dalí Privado y Tour desde Barcelona.,4.39,1.38
book_a1606,Barcelona,Excursión de un día al Museo Dali y la Costa Brava desde Barcelona,5.0,75.0
book_a1607,Barcelona,Tour semiprivado de Barcelona por el Barrio Gótico | con opción Privada,4.39,109.0
book_a1608,Barcelona,Traslado privado de compras a La Roca Village desde Barcelona,4.39,590.0
book_a1609,Barcelona,"Tour Privado Besalú, Rupit & Vic - Desde Barcelona",4.39,285.0
book_a1610,Barcelona,Aeropuerto de Barcelona al centro de la ciudad de Barcelona,4.8,60.0
book_a1611,Barcelona,"Senderismo en Montserrat, cerca de Barcelona",4.39,81.0
book_a1612,Barcelona,Recorrido turístico privado de 9 horas por Barcelona y Montserrat,4.39,2.0
book_a1613,Barcelona,Llegada del puerto de cruceros de Barcelona a la ciudad de Barcelona,4.39,50.0
book_a1614,Barcelona,Desde Barcelona: Tossa de Mar y senderismo al lado del mar,4.9,65.0
book_a1615,Barcelona,Tour Privado de Día Completo en Moto de Montañas a Monasterios,4.39,420.0
book_a1616,Barcelona,Girona Destaca Tour Privado con Recogida en Hotel desde Barcelona,4.39,609.0
book_a1617,Barcelona,"Tour de yate clásico de lujo privado en Barcelona, natación y aperitivo en Bon Temps 1926",4.39,680.0
book_a1618,Barcelona,Visita guiada compartida por Barcelona que incluye entrada al Parque Güell,4.39,90.0
book_a1619,Barcelona,Excursión privada Dalí’s World Wine and Cava con recogida en el hotel desde Barcelona,4.39,234.0
book_a1620,Barcelona,Excursión privada a Girona y la Costa Brava desde Barcelona en coche,4.39,2.05
book_a1621,Barcelona,"Recorrido de 1,5 horas por los lugares de interés de Barcelona en bicicleta eléctrica, dirigido por un guía local",4.4,22.0
book_a1622,Barcelona,Ascensión a Sant Jeroni y noche vivac en Montserrat,4.39,95.0
book_a1623,Barcelona,8 horas Barcelona Highlights Tour privado,4.39,1.1
book_a1624,Barcelona,Traslados privados de salida desde la ciudad de Barcelona al aeropuerto de Barcelona.,4.39,60.0
book_a1625,Barcelona,Descubre el encanto sin pulir de El Born con un local,4.39,158.0
book_a1626,Barcelona,Visita Barcelona,4.39,545.0
book_a1627,Barcelona,Traslado privado de la ciudad de Barcelona a la estación de tren de Sant Barcelona,4.39,60.0
book_a1628,Barcelona,Sesión de fotos privada en Barcelona,4.39,49.0
book_a1629,Barcelona,Tour privado de la Costa Brava y Empuries con recogida en el hotel y paseo panorámico en barco,4.39,563.0
book_a1630,Barcelona,Tour privado desde Barcelona a Girona,4.39,749.0
book_a1631,Barcelona,Visita privada al Museo Dalí Figuras + Girona,4.39,800.0
book_a1632,Barcelona,Excursión de cata de vinos a Montserrat desde Barcelona Excursión de un día en coche,4.39,1.38
book_a1633,Barcelona,Barcelona: exploremos las gemas ocultas con un local (tour privado),4.39,379.0
book_a1634,Barcelona,Recorrido en barco y visita a una bodega,4.39,136.0
book_a1635,Barcelona,Barcelona alternativa: recorrido privado a pie por el barrio del Raval,4.39,122.0
book_a1636,Barcelona,Alquiler de bicicletas en Barcelona,4.39,10.0
book_a1637,Barcelona,Tour de 2 horas navegación privado con Skipper hasta 11 personas,4.39,331.5
book_a1638,Barcelona,Barcelona Sightseeing en bicicleta con sesión de fotos y tapas,4.39,79.0
book_a1639,Barcelona,Tour privado de descubrimientos de Barcelona,4.39,162.0
book_a1640,Barcelona,Llegada a Barcelona Tour privado PortAventura Park,4.39,740.0
book_a1641,Barcelona,Recorrido a pie privado por el casco antiguo de Barcelona: Barrio Gótico y Born,4.39,250.0
book_a1642,Barcelona,"Tour Privado de Vino, Tapas & Cava desde Barcelona",4.39,990.0
book_a1643,Barcelona,Recorrido a pie sobre el libro La sombra del viento en Barcelona,4.5,16.0
book_a1644,Barcelona,Recorrido privado por el arte callejero de Barcelona con guía,4.39,140.0
book_a1645,Barcelona,Barcelona: Tour Gourmet de El Born con degustación de vinos y comida para grupos pequeños,4.39,101.0
book_a1646,Barcelona,Excursión privada de un día a Montserrat,4.39,799.0
book_a1647,Barcelona,Traslado privado de Fira de Barcelona al hotel en la ciudad de Barcelona (cualquier hotel),4.39,66.0
book_a1648,Barcelona,Un día en Sants festejando fuera de la red,4.39,128.0
book_a1649,Barcelona,Recorrido fotográfico a pie por la Sagrada Familia y Gaudí en Barcelona,4.39,70.0
book_a1650,Barcelona,Tour en grupo reducido de 'Juego de Tronos' en Girona con almuerzo desde Barcelona,4.39,105.0
book_a1651,Barcelona,Montserrat por ti mismo con chofer inglés en minibús,4.39,870.0
book_a1652,Barcelona,Entrada a la Fundació Antoni Tàpies,4.39,12.0
book_a1653,Barcelona,Entrada para bailes de salón con orquesta en vivo en Carrer del Tigre,4.39,13.0
book_a1654,Barcelona,Traslado privado en furgoneta portuaria al aeropuerto de Barcelona,4.39,120.0
book_a1655,Barcelona,Recorrido en bicicleta de 3 horas por los lugares destacados de Barcelona (recorrido privado),4.39,273.0
book_a1656,Barcelona,Tour de vino y cava de día completo por la campiña de Barcelona con almuerzo,4.39,750.0
book_a1657,Barcelona,Audiotour a Pie por el Barrio Gótico con Realidad Aumentada,4.39,14.0
book_a1658,Barcelona,Excursión privada a la Sagrada Familia de Sant Pau y Gaudí,4.39,599.0
book_a1659,Barcelona,Visita privada a la carta en Barcelona,4.39,455.0
book_a1660,Barcelona,Visita guiada por el Barrio Gótico,4.39,330.0
book_a1661,Barcelona,Explore Barcelona : Tour Privado con Picadas Locales,4.39,59.0
book_a1662,Barcelona,Espectáculo flamenco Los Tarantos,3.0,25.0
book_a1663,Barcelona,GoCar Descubre Gaudi,4.39,110.0
book_a1664,Barcelona,Tour Privado a Montserrat con recogida en el hotel desde Barcelona,4.8,407.0
book_a1665,Barcelona,Excursión a pie por Barcelona con acceso prioritario a la Sagrada Familia,4.8,195.0
book_a1666,Barcelona,Visita a Tarragona y Sitges desde Barcelona,4.9,99.0
book_a1667,Barcelona,Exclusiva escapada de champán y chocolate - Tour privado con almuerzo,4.39,220.0
book_a1668,Barcelona,Tour privado a pie de tapas y vinos en Barcelona,4.39,350.0
book_a1669,Barcelona,Costa Brava de la mano de un experto de Vogue y Condé Nast Traveler,4.39,230.0
book_a1670,Barcelona,Museo Picasso y tapas en el distrito de Arte Tour privado a pie,4.39,165.0
book_a1671,Barcelona,Visita por las casas Modernistas de los Americanos,4.39,30.0
book_a1672,Barcelona,Come como un local: Tour de comida catalana oculta de Gràcia en Barcelona,4.39,176.0
book_a1673,Barcelona,Gemas ocultas de Barcelona: Tour privado con guía local,4.39,219.0
book_a1674,Barcelona,Visita privada de 6 horas de Girona: JUEGO DE TRONOS desde Barcelona,4.39,600.0
book_a1675,Barcelona,Tour privado de 4 horas por la ciudad de Barcelona,4.39,915.0
book_a1676,Barcelona,Tour por la ruta costera y los pueblos de la Costa Brava,4.39,99.0
book_a1677,Barcelona,Excursión privada de un día desde Barcelona a Figueres y Girona,4.39,934.0
book_a1678,Barcelona,Traslado privado Aeropuerto de Barcelona a Barcelona Cruise Port,4.39,70.0
book_a1679,Barcelona,Tour Experiencia Náutica y Sagrada Familia,4.0,119.0
book_a1680,Barcelona,Tour privado a pie por el lado oscuro de Barcelona,4.39,299.0
book_a1681,Barcelona,Tour Privado por la Barcelona Misteriosa y Prohibida,4.39,330.0
book_a1682,Barcelona,Tour privado a pie por Gracia Village,4.39,120.0
book_a1683,Barcelona,Ruta de tapas y bares por Barcelona,2.5,25.0
book_a1684,Barcelona,Tour privado por la Sagrada Familia y el Barrio Gótico,4.39,210.0
book_a1685,Barcelona,Visita a la Bodega Familia Torres con Degustación de Tapas y Cata de Vinos,4.4,125.0
book_a1686,Barcelona,Recorrido gastronómico por las delicias de las tapas en La Barceloneta,4.39,171.12
book_a1687,Barcelona,Obras maestras del MNAC: Para los amantes del arte en Barcelona,4.39,230.0
book_a1688,Barcelona,Barcelona Jewish Tour 4h Cuentos góticos y secretos judíos,4.39,250.0
book_a1689,Barcelona,experiencia de iniciación a montar en e-skate,4.39,80.0
book_a1690,Barcelona,Barcelona Kickstart Tour (City Highlight Private Tour),4.39,149.0
book_a1691,Barcelona,Billete de autobús turístico con visita al acuario,4.3,62.0
book_a1692,Barcelona,Tour nocturno por Barcelona con bebida incluida y guía local privado,4.39,234.0
book_a1693,Barcelona,"Tour privado de tapas, vino y flamenco en Barcelona",4.8,164.0
book_a1694,Barcelona,Casino del vino en el corazón de Barcelona,4.39,59.0
book_a1695,Barcelona,Tour privado de arte callejero y bicicleta por Barcelona con un experto local,4.39,173.0
book_a1696,Barcelona,Recorrido de medio día para grupos pequeños por los lugares más destacados de Barcelona con recogida en el hotel,4.3,79.0
book_a1697,Barcelona,Barcelona Highlights Tour Privado,4.39,648.0
book_a1698,Barcelona,Tour Privado desde Barcelona a Montserrat (con guía),4.39,749.0
book_a1699,Barcelona,Tour privado a Montserrat con guía local especializado,4.39,650.0
book_a1700,Barcelona,Patrimonio privado de Girona y Besalú Tour privado,4.39,695.0
book_a1701,Barcelona,Tour privado por lo mejor de Barcelona con visita guiada a la Sagrada Familia,4.39,500.0
book_a1702,Barcelona,Born Food Private Tour - La gastronomía tradicional de Barcelona,4.39,379.0
book_a1703,Barcelona,Barcelona e-skate experience,4.39,175.0
book_a1704,Barcelona,Traslado de llegada: Puerto de cruceros a Barcelona en furgoneta de lujo,4.39,166.0
book_a1705,Barcelona,Tour a pie por el Barrio Gótico de Barcelona con tapas,4.39,24.0
book_a1706,Barcelona,Visita privada de medio día a la bodega de cava y degustación,4.39,598.0
book_a1707,Barcelona,Tour por el casco antiguo de Barcelona con espectáculo de flamenco opcional,4.39,29.0
book_a1708,Barcelona,Excursión privada gastronómica de Barcelona y museos,4.39,240.0
book_a1709,Barcelona,Visita a Montserrat con almuerzo desde Barcelona,4.39,169.0
book_a1710,Barcelona,Desde Barcelona: excursión de un día a Gerona y la Costa Brava (grupo pequeño VIP),4.39,59.0
book_a1711,Barcelona,Consigna de Equipaje en Barcelona en Plaza de España,4.39,7.0
book_a1712,Barcelona,Traslados de salida del aeropuerto de Barcelona,4.5,60.0
book_a1713,Barcelona,Barcelona Destaca Visita Guiada Privada,4.2,420.0
book_a1714,Barcelona,"Costa Brava: excursión de buceo, almuerzo y visita a Tossa de Mar",4.39,175.0
book_a1715,Barcelona,Caza de brujas en Montjuïc: Búsqueda de rompecabezas autoguiada en Barcelona,5.0,7.19
book_a1716,Barcelona,Traslado privado de ida desde/hasta el aeropuerto de Barcelona,2.9,54.0
book_a1717,Barcelona,Explora el mejor barrio de arte callejero de Barcelona con un local,4.39,198.0
book_a1718,Barcelona,Tour en bicicleta para grupos pequeños por lo más destacado de la UNESCO de Gaudí,4.39,39.0
book_a1719,Barcelona,Tour privado guiado a pie de 3 horas por Barcelona,4.39,169.0
book_a1720,Barcelona,Aventura culinaria y cultural en Barcelona: menú de degustación.,4.39,150.0
book_a1721,Barcelona,Visita privada de Barcelona 8 Horas,4.7,750.0
book_a1722,Barcelona,La cocina de la ópera,4.39,125.0
book_a1723,Barcelona,Montserrat Tour privado en coche clásico por Barcelona Montserrat,4.39,250.0
book_a1724,Barcelona,Tour de vino y tapas gourmet por Barcelona,4.6,130.0
book_a1725,Barcelona,Traslado privado para salidas desde el centro de Barcelona al aeropuerto de El Prat,3.5,57.0
book_a1726,Barcelona,"Excursión privada de un día: Barcelona a Terrassa, Montserrat y bodega",4.39,707.0
book_a1727,Barcelona,Tour por el Barrio Gótico de Barcelona (Grupo pequeño),4.39,30.0
book_a1728,Barcelona,Excursión privada en Segway a medida,4.39,99.0
book_a1729,Barcelona,Gaudí y el Modernismo en Barcelona - Tour privado,4.39,110.0
book_a1730,Barcelona,Auténtico tour privado de tapas en Barcelona,4.39,360.0
book_a1731,Barcelona,Barrio Gótico y más allá: descubrimientos locales sin prisas,4.39,51.0
book_a1732,Barcelona,Tour privado en Segway de 2 horas por la noche en Barcelona,4.39,59.0
book_a1733,Barcelona,Dos países en un día: España y Francia,4.9,95.0
book_a1734,Barcelona,Tour guiado en bicicleta eléctrica de 3 horas por Montjuic en Barcelona,4.39,45.0
book_a1735,Barcelona,Excursión para grupos pequeños en bicicleta eléctrica por Barcelona que evita las colas a la Sagrada Familia,4.39,109.0
book_a1736,Barcelona,Casino del Vino en el Corazón de Barcelona,4.39,54.0
book_a1737,Barcelona,Excursión privada: Museo Dalí y Girona desde Barcelona,4.39,695.0
book_a1738,Barcelona,Flamenco en Palau de la Música y Sailing Small Group Experience,4.39,119.0
book_a1739,Barcelona,Traslado privado desde el hotel en Barcelona a Fira de Barcelona (cualquier hotel),4.39,46.0
book_a1740,Barcelona,Un audio tour culinario de El Born: un audio tour autoguiado,4.39,8.0
book_a1741,Barcelona,Visita guiada al Parque Güell de Barcelona,4.39,90.0
book_a1742,Barcelona,Tour privado a Montserrat 5 horas,4.39,320.0
book_a1743,Barcelona,Visita guiada privada al Museo Moco,4.39,192.0
book_a1744,Barcelona,"Tour guiado de ""Juego de Tronos"" en Girona",4.39,99.0
book_a1745,Barcelona,Experiencia de degustación de jamón y tapas de la Sagrada Familia,4.39,29.0
book_a1746,Barcelona,Las sombras de Barcelona: Un recorrido privado por el misterio y la historia,4.39,648.0
book_a1747,Barcelona,Degustación de chocolates aromáticos cerca de Barcelona,4.39,380.0
book_a1748,Barcelona,Tour privado por el casco antiguo de Barcelona: pasado y presente,4.39,50.0
book_a1749,Barcelona,Excursión privada de un día desde Barcelona a Girona,4.39,775.0
book_a1750,Barcelona,Escape Tour en Barcelona,4.39,30.0
book_a1751,Barcelona,"Transfer Privado Desde Barcelona A Madrid, Con Parada De 2 Horas",4.39,1.21
book_a1752,Barcelona,Entrada Reservada a Casa Batlló con Audioguía en Barcelona,3.2,49.0
book_a1753,Barcelona,Clandestine Dinner Party Barcelona,4.39,117.0
book_a1754,Barcelona,Caminata por la Costa Brava desde Barcelona con almuerzo incluido,4.39,165.0
book_a1755,Barcelona,Lo mejor de Barcelona y Montserrat: recogida y entrada sin colas,4.39,137.0
book_a1756,Barcelona,Ruta del vino - región vinícola de Penedes - (2 bodegas incluidas),4.39,814.0
book_a1757,Barcelona,Tour en cava a 3 bodegas familiares con recogida en hotel,4.39,175.0
book_a1758,Barcelona,Cena gastro-musical en Barcelona,4.39,149.0
book_a1759,Barcelona,"Tour a pie por el cementerio de Montjuïc – Arte oculto, historia y vistas",4.39,39.0
book_a1760,Barcelona,Picnic Romantico,4.39,113.0
book_a1761,Barcelona,Barcelona Food Tour - Do Eat Better Experience,4.8,89.0
book_a1762,Barcelona,Picnic de grupo/despedida de soltera,4.3,81.0
book_a1763,Barcelona,Barcelona escondida,4.39,48.0
book_a1764,Barcelona,Bodega Barcelona Barrio Tradición a Granel,4.39,128.0
book_a1765,Barcelona,Vive Montserrat (5 horas),4.39,483.0
book_a1766,Barcelona,Barcelona Full Day: Sagrada Familia y las 3 Casas Gaudí,3.7,159.0
book_a1767,Barcelona,Traslado Privado desde Barcelona a Cadaques,4.39,269.0
book_a1768,Barcelona,Tour guiado en patinete eléctrico en Barcelona,4.39,65.0
book_a1769,Barcelona,Excursión privada de día completo a Girona GOT y Costa Brava,4.2,150.0
book_a1770,Barcelona,Recorrido a pie privado por el casco antiguo de Barcelona con guía local experto,4.39,166.0
book_a1771,Barcelona,Experiencia gastronómica privada de tapas y vinos,4.39,190.0
book_a1772,Barcelona,Traslado privado de ida y vuelta a Montserrat desde Barcelona,4.39,425.0
book_a1773,Barcelona,"Dalí, Tapas y Vino. Tour Privado por Costa Brava / Girona",4.39,1.09
book_a1774,Barcelona,El mejor tour en bicicleta de Barcelona,4.39,45.0
book_a1775,Barcelona,Tour privado de tapas como un local en Barcelona,4.39,344.0
book_a1776,Barcelona,Tour de Puesta de Sol 2 Horas,4.39,55.0
book_a1777,Barcelona,Barcelona Tapas Crawl Tour,4.6,74.0
book_a1778,Barcelona,Tour gastronómico privado de Gracia - Tardes bohemias en Barcelona,4.39,499.0
book_a1779,Barcelona,Tour privado por la tarde de Montserrat con recogida,4.39,155.0
book_a1780,Barcelona,Paseo y vino - Historias en Old Town & Park (con vino) Grupo pequeño,4.39,55.0
book_a1781,Barcelona,"Alquiler de Yates en Barcelona, 2005 Beneteau - Ombrine 630",4.39,200.0
book_a1782,Barcelona,Tour nocturno en bicicleta por Barcelona con tapas locales y parada de cava,4.39,45.0
book_a1783,Barcelona,"Tour privado por Girona, playa de la Costa Brava y experiencia de almuerzo junto al mar",4.39,575.0
book_a1784,Barcelona,Exclusivo de Viator: la experiencia culinaria de Barcelona con el chef Oriol,4.39,165.0
book_a1785,Barcelona,"Alquiler Barco Sitges, Cataluña",4.39,59.0
book_a1786,Barcelona,Recorrido turístico en segway por Barcelona,4.39,35.0
book_a1787,Barcelona,"Tour Privado Besalú, Rupit & Vic grupo reducido y recogida hotel desde Barcelona",4.39,220.0
book_a1788,Barcelona,Bienvenido Tour privado con chofer y guía autorizado,3.7,555.0
book_a1789,Barcelona,Montserrat mágica con guía privado: viaje familiar,4.39,215.0
book_a1790,Barcelona,Barras ocultas y auténtico viaje de tapas,4.39,92.0
book_a1791,Barcelona,Tradiciones y recorrido gastronómico para toda la familia: ¡tapas y juegos personalizados!,4.39,200.0
book_a1792,Barcelona,Barcelona Tapas & Wine Tour con un guía local privado,4.39,333.0
book_a1793,Barcelona,Tour privado de compras desde hoteles de Barcelona a La Roca Village,4.39,720.0
book_a1794,Barcelona,Recorrido privado de 8 horas por la ciudad de Barcelona con conductor y guía turístico oficial,4.39,843.0
book_a1795,Barcelona,Excursión en velero Barcelona y visita a una bodega en Alella,4.39,119.0
book_a1796,Barcelona,Traslado Privado de Salida desde los Hoteles de la Ciudad de Barcelona al Aeropuerto de Barcelona.,4.6,60.0
book_a1797,Barcelona,Historia de la Segunda Guerra Mundial en el casco antiguo de Barcelona Tour privado,4.39,350.0
book_a1798,Barcelona,Excursión Privada De 4 Horas Del Camp Nou Y Los Sitios Más Emblemáticos De Barcelona,4.39,493.0
book_a1799,Barcelona,Tour privado de tapas nocturnas por Barcelona con espectáculo flamenco,4.39,650.0
book_a1800,Barcelona,Tour privado de día completo por la costa de Barcelona desde el puerto de Barcelona,4.39,1.42
book_a1801,Barcelona,"Recorrido de tapas, vinos y bebidas por la Barceloneta en Barcelona",4.39,79.0
book_a1802,Barcelona,Bienvenido a su Tour de Orientación Esencial,4.39,50.0
